Volksabstimmung vom 16 Mai 2004;509;509;
Bundesgesetz über die Änderung von Erlassen im Bereich der Ehe- und Familienbesteuerung. der Wohneigentumsbesteuerung und der Stempelabgaben;
1303;Liestal;34404 ;17372 ;17190 ;5374 ;
1304;Sissach;22388 ;11147 ;11027 ;3079 ;
1305;Waldenburg;10588 ;5083 ;5025 ;1389 ;
1401;Oberklettgau;2993 ;2052 ;1971 ;887 ;
1402;Reiat;5139 ;3785 ;3637 ;1545 ;
1403;Schaffhausen;31533 ;20757 ;19807 ;7029 ;
1404;Schleitheim;2118 ;1318 ;1281 ;551 ;
1405;Stein;3309 ;2111 ;2049 ;856 ;
1406;Unterklettgau;2984 ;1912 ;1867 ;863 ;
1501;Hinterland;16025 ;8702 ;8638 ;3909 ;
1502;Mittelland;11109 ;6725 ;6675 ;3095 ;
1503;Vorderland;9025 ;4917 ;4893 ;2179 ;
1600;Kt Appenzell IRh;10109 ;4279 ;4224 ;2032 ;
1721;Wahlkreis St Gallen;73084 ;35363 ;35181 ;13922 ;
1722;Wahlkreis Rorschach;24580 ;11703 ;11646 ;5239 ;
1723;Wahlkreis Rheintal;38631 ;18064 ;17992 ;9512 ;
1724;Wahlkreis Werdenberg;21170 ;9649 ;9601 ;4410 ;
1725;Wahlkreis Sarganserland;23345 ;11037 ;10983 ;5183 ;
1726;Wahlkreis See-Gaster;38683 ;17347 ;17276 ;7916 ;
1727;Wahlkreis Toggenburg;29694 ;13679 ;13601 ;5766 ;
1728;Wahlkreis Wil;42760 ;20441 ;20347 ;9294 ;
1821;Albula;6295 ;2629 ;2601 ;671 ;
1822;Bernina;3681 ;1712 ;1648 ;417 ;
1823;Hinterrhein;8657 ;3862 ;3816 ;917 ;
1824;Imboden;11724 ;5504 ;5422 ;1787 ;
1825;Inn;6718 ;2921 ;2893 ;834 ;
1826;Landquart;15735 ;6623 ;6500 ;2258 ;
1827;Maloja;11087 ;4866 ;4793 ;1653 ;
1828;Moesa;5470 ;2769 ;2694 ;444 ;
1829;Plessur;27168 ;12591 ;12227 ;3280 ;
1830;Prättigau-Davos;17402 ;7201 ;7053 ;2235 ;
1831;Surselva;16531 ;6977 ;6920 ;1561 ;
1901;Aarau;43362 ;21463 ;21347 ;8501 ;
1902;Baden;74578 ;36475 ;36268 ;16296 ;
1903;Bremgarten;41717 ;19901 ;19834 ;8433 ;
1904;Brugg;28952 ;14113 ;14023 ;5538 ;
1905;Kulm;23492 ;10384 ;10329 ;3664 ;
1906;Laufenburg;18158 ;8521 ;8476 ;2954 ;
1907;Lenzburg;31196 ;14580 ;14522 ;6010 ;
1908;Muri;19594 ;8506 ;8469 ;3475 ;
1909;Rheinfelden;25754 ;11683 ;11644 ;3659 ;
1910;Zofingen;39780 ;17549 ;17465 ;5808 ;
1911;Zurzach;19180 ;8907 ;8869 ;3673 ;
2001;Arbon;23188 ;10792 ;10535 ;4438 ;
2002;Bischofszell;19063 ;7976 ;7799 ;3482 ;
2003;Diessenhofen;4003 ;1985 ;1948 ;894 ;
2004;Frauenfeld;28848 ;13349 ;13137 ;5984 ;
2005;Kreuzlingen;20800 ;9471 ;9268 ;4256 ;
2006;Münchwilen;23467 ;10843 ;10645 ;5168 ;
2007;Steckborn;11618 ;5308 ;5179 ;2538 ;
2008;Weinfelden;16283 ;7414 ;7286 ;3459 ;
2101;Bellinzona;27764 ;13493 ;13075 ;3812 ;
2102;Blenio;4531 ;2024 ;1962 ;616 ;
2103;Leventina;6149 ;3335 ;3255 ;953 ;
2104;Locarno;38632 ;17728 ;17214 ;5286 ;
2105;Lugano;80389 ;38226 ;37282 ;13899 ;
2106;Mendrisio;31507 ;15966 ;15554 ;5670 ;
2107;Riviera;6573 ;3010 ;2929 ;770 ;
2108;Vallemaggia;4083 ;2078 ;1996 ;508 ;
2201;Aigle;19839 ;10071 ;9968 ;3126 ;
2202;Aubonne;7310 ;4096 ;4028 ;1544 ;
2203;Avenches;4303 ;2016 ;1991 ;700 ;
2204;Cossonay;13766 ;7889 ;7787 ;2758 ;
2205;Echallens;13965 ;7442 ;7377 ;2757 ;
2206;Grandson;8513 ;4444 ;4393 ;1379 ;
2207;Lausanne;102730 ;54239 ;53664 ;15613 ;
2208;Lavaux;15211 ;8659 ;8563 ;3746 ;
2209;Morges;38678 ;21305 ;21044 ;7736 ;
2210;Moudon;7415 ;3707 ;3649 ;1210 ;
2211;Nyon;34485 ;19005 ;18782 ;8676 ;
2212;Orbe;12269 ;6259 ;6180 ;1933 ;
2213;Oron;6975 ;3687 ;3631 ;1216 ;
2214;Payerne;9099 ;4304 ;4252 ;1306 ;
2215;Pays d'Enhaut;2951 ;1217 ;1193 ;411 ;
2216;Rolle;6501 ;3582 ;3524 ;1509 ;
